questions,attempted,n_kcs,mean_kc_depth,is_choice_type,D_raw,D_emp,D_stat,D_blend,P_L0,P_T,P_S,P_G,irt_discrimination,irt_difficulty_logit,irt_difficulty_unit
167,1219.0,1,6.0,0,0.2190319934372436,0.21879576350972527,0.5186864282834047,0.22599890197506584,0.38700054901246705,0.2661001647037401,0.22768551036679796,0.3,,,
168,129.0,1,5.0,0,0.2790697674418604,0.26904665092986324,0.5061856207239317,0.3137898527778007,0.34310507361109965,0.25293152208332986,0.2252211176190516,0.3,,,
169,419.0,1,5.0,0,0.2243436754176611,0.22343496808325655,0.5061856207239317,0.24232699387216583,0.3788365030639171,0.2636509509191751,0.212970341806657,0.3,,,
170,408.0,1,5.0,0,0.3357843137254901,0.32964474530034954,0.5061856207239317,0.3417365860827867,0.32913170695860666,0.24873951208758197,0.2300119861856206,0.3,,,
171,224.0,1,6.0,0,0.0446428571428571,0.057737504051432874,0.5186864282834047,0.11218029037804372,0.4439098548109781,0.28317295644329343,0.20654776821306528,0.3,,,
172,675.0,3,2.0,0,0.1155555555555555,0.11811215969575485,0.5020530673882582,0.13445007066139328,0.4327749646693034,0.279832489400791,0.14585786622789343,0.3,,,
173,450.0,2,2.0,0,0.04,0.04699564040116941,0.485359894732729,0.07439340629689188,0.4628032968515541,0.28884098905546624,0.13813629509531467,0.3,,,
174,892.0,1,6.0,0,0.4517937219730942,0.44636836731200613,0.5186864282834047,0.4487214495561948,0.27563927522190257,0.23269178256657075,0.26904826920329333,0.27563927522190257,,,
175,106.0,1,5.0,0,0.3584905660377358,0.3340313570519811,0.5061856207239317,0.37200656227373496,0.3139967188631325,0.24419901565893976,0.23520112496121176,0.3,,,
176,2664.0,3,4.333333333333333,0,0.2443693693693693,0.24407151676175473,0.531200618075784,0.24726894550689985,0.3763655272465501,0.262909658173965,0.2019387816534981,0.3,,,
177,2586.0,1,4.0,1,0.1218097447795823,0.12244357290427843,0.3315099770303773,0.12484112341031167,0.43757943829484414,0.28127383148845325,0.17676074796447755,0.10939485957371103,,,
178,1111.0,1,4.0,0,0.3591359135913591,0.3563996029960651,0.49367707416767614,0.36000900188751855,0.3199954990562407,0.2459986497168722,0.21371570029661005,0.3,,,
179,1045.0,1,6.0,0,0.3043062200956938,0.3024300009282156,0.5186864282834047,0.3084650640171976,0.34576746799140123,0.25373024039742037,0.243000654746051,0.3,,,
180,292.0,1,6.0,0,0.5171232876712328,0.49707676598894107,0.5186864282834047,0.49909008856295944,0.2504549557185203,0.22513648671555608,0.2784024450188354,0.2504549557185203,,,
181,9723.0,1,4.0,1,0.3608968425383112,0.36057558770281734,0.3315099770303773,0.360486182563868,0.319756908718066,0.2459270726154198,0.21379068583146493,0.0799392271795165,0.4667987627322182,-1.6241288949578867,0.16463623197219973
182,12974.0,1,4.0,1,0.2189764143671959,0.218953974987575,0.3315099770303773,0.21921363971083585,0.3903931801445821,0.26711795404337463,0.19159071481170276,0.09759829503614552,0.9342714657431854,-1.7236489247584779,0.15140175591856042
183,1101.0,1,4.0,1,0.1834695731153496,0.18384295360263123,0.3315099770303773,0.187759850775781,0.4061200746121095,0.27183602238363286,0.18664797655047988,0.10153001865302738,,,
184,1741.0,1,4.0,1,0.0356117174037909,0.03752864905653017,0.3315099770303773,0.04250856991435931,0.4787457150428204,0.2936237145128461,0.16382277527225647,0.1196864287607051,,,
185,572.0,1,4.0,1,0.0489510489510489,0.054202619913090576,0.3315099770303773,0.06802192342391883,0.4659890382880406,0.2897967114864122,0.1678320165380444,0.11649725957201015,,,
186,568.0,1,5.0,1,0.1373239436619718,0.139605358824064,0.34269061523233274,0.1497935823896962,0.4251032088051519,0.27753096264154553,0.1971074712668051,0.10627580220128797,,,
187,565.0,1,4.0,1,0.1911504424778761,0.19160333502316174,0.3315099770303773,0.1986574514268869,0.4006712742865566,0.27020138228596696,0.18836045665279652,0.10016781857163914,,,
188,1621.0,1,5.0,0,0.1850709438618137,0.18530649054756224,0.5061856207239317,0.1911371228342316,0.4044314385828842,0.2713294315748653,0.20419493534301114,0.3,,,
189,251.0,1,5.0,1,0.1115537848605577,0.11840572320498015,0.34269061523233274,0.14235072947124555,0.4288246352643772,0.27864739057931315,0.19583155362364213,0.1072061588160943,,,
190,506.0,2,5.0,1,0.1620553359683794,0.1636653060618814,0.3578892332248701,0.17453604825383973,0.41273197587308014,0.273819592761924,0.20134903684351543,0.10318299396827003,,,
191,746.0,1,5.0,1,0.131367292225201,0.13327408745241465,0.34269061523233274,0.14137008723772077,0.4293149563811396,0.2787944869143419,0.19566344352646645,0.1073287390952849,,,
192,721.0,1,5.0,1,0.3162274618585298,0.3132091106458159,0.34269061523233274,0.3143868005760363,0.34280659971198185,0.25284197991359453,0.22532345152732056,0.08570164992799546,,,
193,1202.0,1,5.0,0,0.3943427620632279,0.3912340024456216,0.5061856207239317,0.39403314899460645,0.30298342550269675,0.240895027650809,0.23897711125621826,0.3,,,
194,160.0,1,4.0,0,0.16875,0.1727108388252757,0.49367707416767614,0.22338971808986524,0.3883051409550674,0.2664915422865202,0.19224695569983596,0.3,,,
195,658.0,1,5.0,1,0.0866261398176291,0.09010022269697585,0.34269061523233274,0.10111433865055246,0.4494428306747238,0.28483284920241714,0.18876245805438044,0.11236070766868095,,,
196,170.0,1,5.0,0,0.1647058823529411,0.1688839525713138,0.5061856207239317,0.2194792027942065,0.39026039860289674,0.267078119580869,0.209053577621864,0.3,,,
197,871.0,1,4.0,1,0.0907003444316877,0.09325247024528577,0.3315099770303773,0.10118557257997252,0.44940721371001374,0.28482216411300415,0.17304344711970995,0.11235180342750344,,,
198,164.0,1,4.0,0,0.0975609756097561,0.10917364667690012,0.49367707416767614,0.16863293958784487,0.41568353020607757,0.27470505906182324,0.18364231907808992,0.3,,,
199,1330.0,2,5.0,1,0.0646616541353383,0.06673181554707379,0.3578892332248701,0.07315440564290754,0.46342279717854623,0.28902683915356386,0.1839693266816413,0.11585569929463656,,,
200,173.0,1,4.0,1,0.0809248554913294,0.09371995330854727,0.3315099770303773,0.12886133612458128,0.43556933193770936,0.2806707995813128,0.1773924956767199,0.10889233298442734,,,
201,649.0,1,5.0,0,0.0955315870570107,0.09878617487077672,0.5061856207239317,0.11678615038711639,0.4416069248064418,0.28248207744193254,0.19144905435207712,0.3,,,
202,759.0,1,5.0,0,0.375494071146245,0.3711013491508981,0.5061856207239317,0.37623763324112747,0.31188118337943627,0.24356435501383086,0.23592645141276472,0.3,,,
203,566.0,1,5.0,1,0.3886925795053003,0.3824026467381393,0.34269061523233274,0.3804037189777799,0.30979814051111004,0.24293944215333302,0.236640637539048,0.07744953512777751,,,
204,167.0,1,5.0,0,0.1916167664670658,0.1929836951259338,0.5061856207239317,0.24067941983628882,0.3796602900818556,0.26389808702455664,0.21268790054336384,0.3,,,
205,635.0,1,5.0,0,0.3417322834645669,0.3375388564710681,0.5061856207239317,0.34514698117420484,0.3274265094128976,0.24822795282386928,0.2305966253441494,0.3,,,
206,907.0,1,5.0,0,0.1885336273428886,0.1888758910340341,0.5061856207239317,0.1990352206932624,0.4004823896533688,0.2701447168960106,0.20554889497598788,0.3,,,
207,159.0,1,5.0,0,0.3396226415094339,0.3245136926734616,0.5061856207239317,0.35335050664972667,0.32332474667513666,0.246997424002541,0.23200294399709603,0.3,,,
208,166.0,1,5.0,0,0.3975903614457831,0.37681694079865385,0.5061856207239317,0.3966182693586453,0.30169086532067735,0.2405072595962032,0.23942027474719638,0.3,,,
209,1480.0,1,6.0,0,0.3810810810810811,0.3787253006590331,0.5186864282834047,0.38150598531382196,0.309247007343089,0.24277410220292672,0.25656539727256694,0.3,,,
210,481.0,1,5.0,0,0.2037422037422037,0.20376836524660602,0.5061856207239317,0.22152280294586194,0.38923859852706905,0.2667715795581207,0.2094039090764335,0.3,,,
211,419.0,1,5.0,0,0.324582338902148,0.31910694986002186,0.5061856207239317,0.3316066383364524,0.3341966808317738,0.2502590042495321,0.22827542371482043,0.3,,,
212,433.0,1,5.0,0,0.3602771362586605,0.3533950352948115,0.5061856207239317,0.3632950732275838,0.3183524633862081,0.2455057390158624,0.2337077268390144,0.3,,,
213,613.0,1,6.0,0,0.2414355628058727,0.2402653254163501,0.5186864282834047,0.25325542352834335,0.37337228823582835,0.2620116864707485,0.2327474357981209,0.3,,,
214,191.0,1,6.0,0,0.1518324607329843,0.1568149335950219,0.5186864282834047,0.20593776092828653,0.39703111953585674,0.26910933586075697,0.22395986988668184,0.3,,,
215,192.0,1,5.0,0,0.1875,0.18909410843655483,0.5061856207239317,0.23194431279971386,0.3840278436001431,0.2652083530800429,0.2111904536228081,0.3,,,
216,1850.0,1,6.0,0,0.3843243243243243,0.38239997379066826,0.5186864282834047,0.3845747576389566,0.3077126211805217,0.24231378635415649,0.2571353121329491,0.3,,,
217,258.0,1,6.0,0,0.2054263565891473,0.2053523416854303,0.5186864282834047,0.23799130903938592,0.38100434548030704,0.2643013036440921,0.22991267167874313,0.3,,,
218,251.0,1,6.0,0,0.1553784860557769,0.1589961291090392,0.5186864282834047,0.19739722866502127,0.40130138566748935,0.2703904157002468,0.22237377103778966,0.3,,,
219,173.0,1,6.0,0,0.3757225433526011,0.3579686579717597,0.5186864282834047,0.3817200525990964,0.30913997370045176,0.24274199211013553,0.2566051526255465,0.3,,,
220,610.0,1,6.0,0,0.3918032786885246,0.38585389045801527,0.5186864282834047,0.3920804156685804,0.3039597921657098,0.2411879376497129,0.2585292200527364,0.3,,,
221,185.0,1,3.0,1,0.2324324324324324,0.22969732189536402,0.32051624531787876,0.24236972981478466,0.37881513509260767,0.2636445405277823,0.17748138997354068,0.09470378377315192,,,
222,2778.0,1,6.0,1,0.1033117350611951,0.10403429270498557,0.35404862392808184,0.1067053859872836,0.4466473070063582,0.28399419210190746,0.20553100025478124,0.11166182675158955,,,
223,6180.0,1,4.0,1,0.0718446601941747,0.07227225015944348,0.3315099770303773,0.07352460632790211,0.46323769683604893,0.2889713090508147,0.16869672385152745,0.11580942420901223,0.748534776882931,-3.504255760394631,0.029191383754387457
224,2108.0,1,4.0,1,0.0203984819734345,0.022127796517175575,0.3315099770303773,0.0264689870762944,0.4867655064618528,0.29602965193855585,0.1613022693977034,0.1216913766154632,,,
225,2110.0,1,4.0,1,0.0767772511848341,0.07797556384438949,0.3315099770303773,0.08152978458998743,0.4592351077050063,0.2877705323115019,0.16995468043556944,0.11480877692625158,,,
226,1454.0,1,6.0,0,0.5880330123796423,0.5828276465322589,0.5186864282834047,0.5815309911768239,0.20923450441158803,0.21277035132347638,0.2937128983614102,0.20923450441158803,,,
227,244.0,2,6.0,0,0.360655737704918,0.3488179961687486,0.5353335123391134,0.36923940304871555,0.3153802984756422,0.24461408954269265,0.2542873177090472,0.3,,,
228,125.0,1,6.0,0,0.248,0.2419858688865491,0.5186864282834047,0.29554081586658565,0.3522295920667072,0.2556688776200121,0.24060043723236593,0.3,,,
229,122.0,1,6.0,0,0.2950819672131147,0.28230951400387055,0.5186864282834047,0.3289628523485154,0.3355185738257423,0.25065557214772266,0.24680738686472434,0.3,,,
230,2185.0,1,5.0,0,0.094279176201373,0.09527798230773225,0.5061856207239317,0.10084332278289523,0.4495783386085524,0.2848735015825657,0.1887159981913535,0.3,,,
231,1097.0,1,6.0,0,0.2470373746581586,0.24627390419744818,0.5186864282834047,0.25352534671970084,0.3732373266401496,0.2619711979920449,0.23279756439080157,0.3,,,
232,2816.0,1,5.0,0,0.4975142045454545,0.4954470913217735,0.5061856207239317,0.4955602873449867,0.25221985632750665,0.22566595689825197,0.25638176354485487,0.25221985632750665,,,
233,165.0,1,6.0,0,0.2666666666666666,0.25993487020837636,0.5186864282834047,0.2997428022199192,0.3501285988900404,0.2550385796670121,0.24138080612655644,0.3,,,
234,328.0,2,4.5,1,0.274390243902439,0.27036767525445293,0.35216055836802596,0.27722182747067414,0.36138908626466293,0.25841672587939885,0.20982930022732504,0.09034727156616573,,,
235,165.0,1,6.0,1,0.5212121212121212,0.48696189723540334,0.35404862392808184,0.4665137013419693,0.2667431493290153,0.23002294479870458,0.2723525445349372,0.06668578733225383,,,
236,800.0,1,6.0,0,0.1825,0.18303408657140197,0.5186864282834047,0.1951660989224382,0.4024169505387809,0.27072508516163424,0.22195941837130997,0.3,,,
237,1150.0,1,5.0,0,0.3426086956521739,0.34024611195602533,0.5061856207239317,0.34446491302639587,0.32776754348680204,0.2483302630460406,0.23047969937595364,0.3,,,
238,774.0,1,6.0,0,0.3165374677002584,0.3137127846203396,0.5186864282834047,0.3213610549062748,0.33931947254686257,0.2517958417640588,0.24539562448259392,0.3,,,
239,655.0,1,5.0,0,0.0687022900763358,0.07272289035340684,0.5061856207239317,0.09170665956671448,0.4541466702166428,0.2862440010649928,0.18714971306857964,0.3,,,
240,638.0,1,5.0,0,0.231974921630094,0.2311367036300146,0.5061856207239317,0.2434891999066875,0.37825540004665625,0.26347662001399685,0.21316957712686074,0.3,,,
241,196.0,1,5.0,0,0.1224489795918367,0.13003681013217416,0.5061856207239317,0.1799680681753278,0.41001596591233613,0.27300478977370085,0.20228024025862762,0.3,,,
242,2884.0,2,5.0,0,0.09500693481276,0.09576031370129119,0.5228673428502458,0.10015743479753986,0.4499212826012301,0.284976384780369,0.188598417393864,0.3,,,
243,877.0,2,5.0,0,0.1083238312428734,0.11046594313104752,0.5228673428502458,0.1241065627468975,0.43794671862655127,0.28138401558796533,0.19270398218518248,0.3,,,
244,800.0,2,5.0,0,0.41375,0.4086438426689629,0.5228673428502458,0.4127724029164792,0.2936137985417604,0.2380841395625281,0.2421895547856822,0.2936137985417604,,,
245,588.0,1,4.0,0,0.2465986394557823,0.24521044570485132,0.49367707416767614,0.25727193252343505,0.3713640337382825,0.2614092101214847,0.1975713036822541,0.3,,,
246,605.0,1,5.0,0,0.2049586776859504,0.20494072158167936,0.5061856207239317,0.21917276406084088,0.3904136179695796,0.26712408539087384,0.20900104526757277,0.3,,,
247,168.0,1,4.0,0,0.2202380952380952,0.21855293079015756,0.49367707416767614,0.26023840705947854,0.36988079647026073,0.26096423894107823,0.19803746396648947,0.3,,,
248,495.0,1,5.0,0,0.1292929292929293,0.13220961356999927,0.5061856207239317,0.15357967112165255,0.4232101644391737,0.2769630493317521,0.19775651504942618,0.3,,,
249,152.0,1,4.0,0,0.1578947368421052,0.16330204063110246,0.49367707416767614,0.2177594637415267,0.39112026812923667,0.267336080438771,0.19136220144509705,0.3,,,
250,494.0,1,5.0,0,0.048582995951417,0.05464581904387086,0.5061856207239317,0.08049733440723314,0.4597513327963834,0.287925399838915,0.1852281144698114,0.3,,,
251,140.0,1,3.0,0,0.3357142857142857,0.31929969367843514,0.4811764383400034,0.3478661780304766,0.3260669109847617,0.2478200732954285,0.19255231114721094,0.3,,,
252,139.0,1,5.0,1,0.0647482014388489,0.08231415716068945,0.34269061523233274,0.1285348301911587,0.4357325849044207,0.2807197754713262,0.1934631137470558,0.10893314622610517,,,
253,290.0,2,5.0,0,0.3586206896551724,0.34867080964048264,0.5228673428502458,0.3650017346288979,0.3174991326855511,0.2452497398056653,0.23400029736495392,0.3,,,
254,145.0,1,6.0,0,0.3379310344827586,0.32174515750636135,0.5186864282834047,0.3555065182109974,0.32224674089450134,0.2466740222683504,0.2517369248106138,0.3,,,
255,487.0,1,5.0,0,0.2279260780287474,0.22699793094388485,0.5061856207239317,0.24319837715936143,0.3784008114203193,0.26352024342609576,0.21311972179874772,0.3,,,
256,484.0,1,3.0,0,0.152892561983471,0.15493641069156672,0.4811764383400034,0.17397765744147548,0.41301117127926223,0.27390335138377864,0.1677110939202108,0.3,,,
257,740.0,1,6.0,0,0.1756756756756756,0.1764315144586179,0.5186864282834047,0.18976612149075245,0.4051169392546238,0.27153508177638713,0.22095656541971118,0.3,,,
258,497.0,1,5.0,0,0.062374245472837,0.06786837715386775,0.5061856207239317,0.09282002289789415,0.4535899885510529,0.2860769965653159,0.18734057535392473,0.3,,,
259,665.0,1,3.0,0,0.1413533834586466,0.143194089034379,0.4811764383400034,0.15778325519145628,0.42110837240427185,0.27633251172128154,0.16539760788449376,0.3,,,
260,1949.0,1,5.0,0,0.241662390969728,0.24128387556554068,0.5061856207239317,0.24529956649770426,0.3773502167511479,0.26320506502534435,0.21347992568532076,0.3,,,
261,236.0,1,5.0,0,0.3940677966101695,0.37924980854902196,0.5061856207239317,0.393565877591305,0.3032170612043475,0.24096511836130421,0.2388970075870809,0.3,,,
262,503.0,1,5.0,0,0.1888667992047713,0.18946070934713122,0.5061856207239317,0.20728762743588172,0.39635618628205915,0.2689068558846177,0.2069635932747226,0.3,,,
263,1934.0,1,6.0,1,0.2228541882109617,0.2226652768621032,0.35404862392808184,0.22467215079895622,0.3876639246005219,0.26629917738015657,0.22743911371980616,0.09691598115013048,,,
264,2126.0,1,6.0,1,0.1269990592662276,0.12772038722672396,0.35404862392808184,0.13086966695818997,0.43456516652090504,0.2803695499562715,0.21001865243509243,0.10864129163022626,,,
265,773.0,1,5.0,0,0.4320827943078913,0.4263404173878305,0.5061856207239317,0.42932342622977704,0.2853382868851115,0.23560148606553344,0.24502687306796178,0.2853382868851115,,,
266,4401.0,1,6.0,1,0.0790729379686435,0.07963988938895038,0.35404862392808184,0.0814977684311923,0.45925111578440386,0.28777533473532113,0.20084958556579288,0.11481277894610097,,,
267,2714.0,1,6.0,1,0.1923360353721444,0.19242426883268093,0.35404862392808184,0.19419129895398635,0.4029043505230068,0.270871305156902,0.22177838409145464,0.1007260876307517,,,
268,2938.0,1,6.0,1,0.0980258679373723,0.0987450814700979,0.35404862392808184,0.10132564288308292,0.44933717855845856,0.28480115356753755,0.20453190510685826,0.11233429463961464,,,
270,4718.0,2,4.0,1,0.0307333615938957,0.031466431192180164,0.34647410252215766,0.033456791373287845,0.4832716043133561,0.2949814812940068,0.16240035293008812,0.12081790107833902,0.6017076116934581,-5.949122810967287,0.002601342702957441
271,4475.0,1,6.0,1,0.2764245810055866,0.276104104780545,0.35404862392808184,0.2766231581821934,0.3616884209089033,0.25850652627267096,0.23708715794812166,0.09042210522722582,,,
272,1005.0,1,5.0,0,0.3462686567164179,0.3435004399888289,0.5061856207239317,0.34821595247390436,0.3258920237630478,0.24776760712891432,0.23112273470981218,0.3,,,
273,2531.0,1,6.0,1,0.2433820624259186,0.24307642139888266,0.35404862392808184,0.24437636910519894,0.3778118154474005,0.26334354463422016,0.2310984685481084,0.09445295386185013,,,
274,4141.0,1,6.0,1,0.1364404733156242,0.13676711150890403,0.35404862392808184,0.1383299130846833,0.43083504345765833,0.2792505130372975,0.21140412671572692,0.10770876086441458,,,
275,4283.0,1,6.0,1,0.1912211067009105,0.19128234975332317,0.35404862392808184,0.19241450561356957,0.40379274719321523,0.27113782415796456,0.22144840818537723,0.10094818679830381,,,
276,3133.0,2,4.0,1,0.2310884136610277,0.23091910909881055,0.34647410252215766,0.23201510966874428,0.38399244516562786,0.26519773354968834,0.19360237437651698,0.09599811129140697,,,
