questions,attempted,n_kcs,mean_kc_depth,is_choice_type,D_raw,D_emp,D_stat,D_blend,P_L0,P_T,P_S,P_G,irt_discrimination,irt_difficulty_logit,irt_difficulty_unit,p_success,reward_original,reward_desirable
129,546.0,1,5.0,0,0.3882783882783883,0.3817808321352466,0.5061856207239317,0.388260248207574,0.305869875896213,0.2417609627688639,0.2379874711212984,0.3,,,,0.44131571487062393,0.296518607179982,0.04378110636877382
130,1453.0,1,4.0,0,0.1858224363386098,0.1860746442556345,0.4936770741676761,0.1922972153260062,0.4038513923369969,0.271155417701099,0.187360990979801,0.3,,,,0.5070299775590656,0.11122877166945527,0.08587879937680203
131,82.0,1,5.0,0,0.3048780487804878,0.2851759900838198,0.5061856207239317,0.3443749982909926,0.3278125008545036,0.248343750256351,0.230464285421313,0.3,,,,0.45391967683654577,0.24539846031367868,0.04976522621822883
132,81.0,1,4.0,0,0.2716049382716049,0.2582965444410853,0.4936770741676761,0.3219129038266504,0.3390435480866748,0.2517130644260024,0.2077291706013308,0.3,,,,0.4669012486188949,0.2217934068239039,0.05853113685608223
133,87.0,1,6.0,0,0.2758620689655172,0.2625042148462581,0.5186864282834047,0.3281919618814239,0.335904019059288,0.2507712057177864,0.2466642214922644,0.3,,,,0.45227730998411964,0.22823301656800118,0.04735209453836159
134,155.0,1,5.0,0,0.1419354838709677,0.1490740056488549,0.5061856207239317,0.2069839972826512,0.3965080013586743,0.2689524004076023,0.2069115423913116,0.3,,,,0.49551351881945244,0.12194122251081649,0.07506736370069332
135,168.0,1,4.0,0,0.0714285714285714,0.0855742073859022,0.4936770741676761,0.1474079750801104,0.4262960124599448,0.2778888037379834,0.1803069675125887,0.3,,,,0.5215430674526,0.08077471615954672,0.09782133240382426
136,2621.0,1,6.0,0,0.3082792827165204,0.3074925978752554,0.5186864282834047,0.3098825695509418,0.3450587152245291,0.2535176145673587,0.2432639057737463,0.3,,,,0.4576007698703806,0.2097828001603984,0.05001698920636158
137,531.0,1,4.0,0,0.1450094161958568,0.1471650653149721,0.4936770741676761,0.1656951192643145,0.4171524403678427,0.2751457321103528,0.183180661598678,0.3,,,,0.5155924482434054,0.09278561654349299,0.0927951140797391
138,849.0,1,6.0,0,0.3121319199057715,0.3096524177083424,0.5186864282834047,0.3167866842808701,0.3416066578595649,0.2524819973578694,0.2445460985093045,0.3,,,,0.455586085097336,0.21662387603397404,0.048992548556751676
139,406.0,1,4.0,0,0.0886699507389162,0.0941031713346235,0.4936770741676761,0.1215967885020354,0.4392016057489823,0.2817604817246946,0.1762509239074627,0.3,,,,0.5300314352293883,0.0646731353703167,0.10529519829147599
140,124.0,1,4.0,0,0.1774193548387097,0.1811663263093723,0.4936770741676761,0.2420450434246263,0.3789774782876868,0.263693243486306,0.1951785068238698,0.3,,,,0.49131597646931446,0.14919302595322032,0.07417369522411228
141,403.0,1,4.0,0,0.2952853598014888,0.2909880638027178,0.4936770741676761,0.3050311823037541,0.3474844088481229,0.2542453226544369,0.2050763286477328,0.3,,,,0.4719782593647852,0.2050570217602078,0.06153196954326802
142,1374.0,1,4.0,0,0.6564774381368268,0.649991356519763,0.4936770741676761,0.6466513077515561,0.1766743461242219,0.2030023038372665,0.2587594912181017,0.1766743461242219,,,,0.27641870375562794,0.8549926829663539,0.0029894796383287264
143,222.0,2,3.0,0,0.1261261261261261,0.1325948387956596,0.497864920983937,0.1760793723895021,0.4119603138052489,0.2735880941415746,0.168011338912786,0.3,,,,0.5191582157623229,0.0998432781571619,0.09826900215658024
144,221.0,1,4.0,0,0.2036199095022624,0.2036844439358905,0.4936770741676761,0.2383449176687732,0.3808275411656133,0.264248262349684,0.1945970584908072,0.3,,,,0.4924713595128142,0.14619862143703455,0.0749904746114837
145,1481.0,1,4.0,0,0.1276164753544902,0.1286395409650563,0.4936770741676761,0.1358871425508132,0.4320564287245934,0.279616928617378,0.1784965509722706,0.3,,,,0.5253189177544788,0.07346891485418258,0.10110231556373418
146,345.0,1,4.0,0,0.1014492753623188,0.1070902766809578,0.4936770741676761,0.1380172204798953,0.4309913897600523,0.2792974169280157,0.1788312775039835,0.3,,,,0.5246192320080292,0.07480496316320213,0.10048901743874383
147,455.0,1,4.0,0,0.1472527472527472,0.1496588441864202,0.4936770741676761,0.1709383223295907,0.4145308388352046,0.2743592516505614,0.1840045935089356,0.3,,,,0.5138960086878533,0.09632706380667014,0.09139500408652246
148,89.0,1,3.0,0,0.5168539325842697,0.4595224861334828,0.4811764383400034,0.4649814656813451,0.2675092671593274,0.2302527801477982,0.2092830665259064,0.2675092671593274,,,,0.4074721665473324,0.40603413037861097,0.02845253258521325
149,310.0,1,3.0,0,0.5032258064516129,0.4851150029956049,0.4811764383400034,0.4847674825848165,0.2576162587075917,0.2272848776122775,0.2121096403692595,0.2576162587075917,,,,0.39422348867694523,0.4395678717244842,0.02335678340599091
150,490.0,1,5.0,0,0.1877551020408163,0.1884077470363718,0.5061856207239317,0.2067410859029618,0.3966294570485191,0.2689888371145557,0.2068699004405077,0.3,,,,0.4955899236425636,0.12176081829821425,0.07512200032641625
151,289.0,1,5.0,0,0.259515570934256,0.2559480614516169,0.5061856207239317,0.2794813742358472,0.3602593128820764,0.2580777938646229,0.2193396641547167,0.3,,,,0.47316236232128983,0.18121885589008313,0.060381583983639193
152,5478.0,2,6.0,0,0.3263964950711939,0.325952701161977,0.5353335123391134,0.3270931195235082,0.3364534402382458,0.2509360320714737,0.2464601507686515,0.3,0.4151343842770756,-1.6748941085214553,0.1577727574232037,0.45259504255902255,0.22709740200430897,0.04750736944298563
153,2066.0,1,5.0,0,0.3015488867376573,0.3006174261690075,0.5061856207239317,0.3035597190300035,0.3482201404849982,0.2544660421454994,0.2234673804051435,0.3,,,,0.4659382557410051,0.20363666987415122,0.056180820688270565
154,1471.0,1,5.0,0,0.4201223657375935,0.4172286726952043,0.5061856207239317,0.4190066263533401,0.2904966868233299,0.2371490060469989,0.2432582788034297,0.2904966868233299,,,,0.42593932455658584,0.3369344657050631,0.03588763452956964
155,739.0,1,3.0,0,0.2557510148849797,0.2543978273893934,0.4811764383400034,0.2632448473224471,0.3683775763387764,0.2605132729016329,0.1804635496174924,0.3,,,,0.49138557841155905,0.16692924282785707,0.0763809027967397
156,1782.0,3,5.666666666666667,0,0.3086419753086419,0.3074849894498055,0.5477739585939532,0.3114632836409338,0.344268358179533,0.2532805074538599,0.2373124037064547,0.3,,,,0.45928869912601344,0.21133697169352483,0.051432950137390514
157,136.0,1,6.0,0,0.4852941176470588,0.4492817371060873,0.5186864282834047,0.4618247535839158,0.2690876232080421,0.2307262869624126,0.2714817399512986,0.2690876232080421,,,,0.39271472130445223,0.4009121471137992,0.02175973030546813
158,460.0,2,6.0,0,0.0543478260869565,0.0605998978928117,0.5353335123391134,0.0896652212262587,0.4551673893868706,0.2865502168160612,0.2023663982277337,0.3,,,,0.526506587389868,0.046017033200225474,0.0973674312622748
159,6921.0,1,6.0,1,0.1689062274237827,0.169008493154956,0.3540486239280818,0.1698071126231179,0.415096443688441,0.2745289331065323,0.2172498923442933,0.1037741109221102,0.8679134039798221,-1.59486221797719,0.1687009161930402,0.38561463251604067,0.0955592197978669,0.012390675497851998
160,1598.0,2,5.5,0,0.04630788485607,0.0482620216245671,0.5291049660386855,0.0571227638435005,0.4714386180782497,0.2914315854234749,0.1887719221149108,0.3,,,,0.5410126585609463,0.02830412853247641,0.1116107169892459
161,775.0,1,5.0,0,0.0632258064516129,0.0667772968409429,0.5061856207239317,0.0831527623272654,0.4584236188363673,0.2875270856509102,0.1856833306846741,0.3,,,,0.5357749087753989,0.0423716548857221,0.10799806155898387
162,1377.0,1,5.0,0,0.0355846042120551,0.0380013965558694,0.5061856207239317,0.0479840026148899,0.476007998692555,0.2928023996077665,0.1796544004482668,0.3,,,,0.5476886674710982,0.02354767060320118,0.11925039319043529
163,4018.0,2,4.5,0,0.0537580886012941,0.0545041978673971,0.5166225788069198,0.0579289882399726,0.4710355058800137,0.291310651764004,0.1738026194965669,0.3,,,,0.5478576493181726,0.028728174434803355,0.12073775869796886
164,1093.0,1,5.0,0,0.0539798719121683,0.0566827951379601,0.5061856207239317,0.0686908848686628,0.4656545575656686,0.2896963672697005,0.1832041516917708,0.3,,,,0.5406483420957429,0.03445886618014312,0.11252388235065694
165,1438.0,2,5.0,0,0.1794158553546592,0.1797585397726677,0.5228673428502458,0.1867703000535447,0.4066148499732276,0.2719844549919682,0.2034463371520362,0.3,,,,0.5019060931225814,0.10729767501716163,0.07974360719196398
166,849.0,2,6.0,0,0.1060070671378091,0.1082715201249132,0.5353335123391134,0.1228470147397323,0.4385764926301338,0.2815729477890401,0.2085287313088074,0.3,,,,0.5155477452510653,0.06543121543203193,0.08821229606141631
167,1219.0,1,6.0,0,0.2190319934372436,0.2187957635097252,0.5186864282834047,0.2259989019750658,0.387000549012467,0.2661001647037401,0.2276855103667979,0.3,,,,0.4827859667945924,0.13641448208225748,0.06450983254184983
168,129.0,1,5.0,0,0.2790697674418604,0.2690466509298632,0.5061856207239317,0.3137898527778007,0.3431050736110996,0.2529315220833298,0.2252211176190516,0.3,,,,0.4628990433883109,0.21363749929867568,0.054491489757833446
169,419.0,1,5.0,0,0.2243436754176611,0.2234349680832565,0.5061856207239317,0.2423269938721658,0.3788365030639171,0.2636509509191751,0.212970341806657,0.3,,,,0.48450461259838085,0.14942239948534838,0.0675118787906136
170,408.0,1,5.0,0,0.3357843137254901,0.3296447453003495,0.5061856207239317,0.3417365860827867,0.3291317069586066,0.2487395120875819,0.2300119861856206,0.3,,,,0.4546879572368119,0.24254229625676973,0.050154304741771204
171,224.0,1,6.0,0,0.0446428571428571,0.0577375040514328,0.5186864282834047,0.1121802903780437,0.4439098548109781,0.2831729564432934,0.2065477682130652,0.3,,,,0.5190483085686913,0.05903200088709658,0.09107123757735262
172,675.0,3,2.0,0,0.1155555555555555,0.1181121596957548,0.5020530673882582,0.1344500706613932,0.4327749646693034,0.279832489400791,0.1458578662278934,0.3,,,,0.5398188423649958,0.07257125536139568,0.11991881280427756
173,450.0,2,2.0,0,0.04,0.0469956404011694,0.485359894732729,0.0743934062968918,0.4628032968515541,0.2888409890554662,0.1381362950953146,0.3,,,,0.5600323750111171,0.037549463038018475,0.14038552029348414
174,892.0,1,6.0,0,0.4517937219730942,0.4463683673120061,0.5186864282834047,0.4487214495561948,0.2756392752219025,0.2326917825665707,0.2690482692032933,0.2756392752219025,,,,0.4011412704760462,0.38027822767117436,0.024703893905349696
175,106.0,1,5.0,0,0.3584905660377358,0.3340313570519811,0.5061856207239317,0.3720065622737349,0.3139967188631325,0.2441990156589397,0.2352011249612117,0.3,,,,0.4459453216934547,0.2767522890075841,0.045892710346215046
176,2664.0,3,4.333333333333333,0,0.2443693693693693,0.2440715167617547,0.531200618075784,0.2472689455068998,0.3763655272465501,0.262909658173965,0.2019387816534981,0.3,,,,0.4874530730440403,0.15347069836803431,0.0708098166336362
177,2586.0,1,4.0,1,0.1218097447795823,0.1224435729042784,0.3315099770303773,0.1248411234103116,0.4375794382948441,0.2812738314884532,0.1767607479644775,0.109394859573711,,,,0.4217584878570747,0.06664483424515814,0.022216432117733467
178,1111.0,1,4.0,0,0.3591359135913591,0.3563996029960651,0.4936770741676761,0.3600090018875185,0.3199954990562407,0.2459986497168722,0.21371570029661,0.3,,,,0.45560878716680075,0.26280596663795475,0.05231947818512544
179,1045.0,1,6.0,0,0.3043062200956938,0.3024300009282156,0.5186864282834047,0.3084650640171976,0.3457674679914012,0.2537302403974203,0.243000654746051,0.3,,,,0.45801550648218614,0.2083951392098238,0.05023029673099709
180,292.0,1,6.0,0,0.5171232876712328,0.497076765988941,0.5186864282834047,0.4990900885629594,0.2504549557185203,0.225136486715556,0.2784024450188354,0.2504549557185203,,,,0.3684549545539544,0.4654950277400229,0.014873790009680803
181,9723.0,1,4.0,1,0.3608968425383112,0.3605755877028173,0.3315099770303773,0.360486182563868,0.319756908718066,0.2459270726154198,0.2137906858314649,0.0799392271795165,0.4667987627322182,-1.6241288949578867,0.1646362319721997,0.3057739669151647,0.263350663378938,0.003208495311471311
182,12974.0,1,4.0,1,0.2189764143671959,0.218953974987575,0.3315099770303773,0.2192136397108358,0.3903931801445821,0.2671179540433746,0.1915907148117027,0.0975982950361455,0.9342714657431854,-1.723648924758478,0.1514017559185604,0.37509405796336326,0.13116896180591472,0.010827425817077836
183,1101.0,1,4.0,1,0.1834695731153496,0.1838429536026312,0.3315099770303773,0.187759850775781,0.4061200746121095,0.2718360223836328,0.1866479765504798,0.1015300186530273,,,,0.3906152243515204,0.10799757519231283,0.013878586119631378
184,1741.0,1,4.0,1,0.0356117174037909,0.0375286490565301,0.3315099770303773,0.0425085699143593,0.4787457150428204,0.2936237145128461,0.1638227752722564,0.1196864287607051,,,,0.4627033271975444,0.020741364571217457,0.03893830857885672
185,572.0,1,4.0,1,0.0489510489510489,0.0542026199130905,0.3315099770303773,0.0680219234239188,0.4659890382880406,0.2897967114864122,0.1678320165380444,0.1164972595720101,,,,0.4499919719283917,0.0340987876191161,0.03294501460470491
186,568.0,1,5.0,1,0.1373239436619718,0.139605358824064,0.3426906152323327,0.1497935823896962,0.4251032088051519,0.2775309626415455,0.1971074712668051,0.1062758022012879,,,,0.4024098079573426,0.08231226541803802,0.016381843306848547
187,565.0,1,4.0,1,0.1911504424778761,0.1916033350231617,0.3315099770303773,0.1986574514268869,0.4006712742865566,0.2702013822859669,0.1883604566527965,0.1001678185716391,,,,0.38523410115631873,0.11581968591557444,0.012747080471482475
188,1621.0,1,5.0,0,0.1850709438618137,0.1853064905475622,0.5061856207239317,0.1911371228342316,0.4044314385828842,0.2713294315748653,0.2041949353430111,0.3,,,,0.5005191555559059,0.11039918482177301,0.078711008313816
189,251.0,1,5.0,1,0.1115537848605577,0.1184057232049801,0.3426906152323327,0.1423507294712455,0.4288246352643772,0.2786473905793131,0.1958315536236421,0.1072061588160943,,,,0.4060807575721503,0.07754355378067782,0.017322846280838626
190,506.0,2,5.0,1,0.1620553359683794,0.1636653060618814,0.3578892332248701,0.1745360482538397,0.4127319758730801,0.273819592761924,0.2013490368435154,0.10318299396827,,,,0.3902248630477602,0.09878312310814334,0.01355955649449528
191,746.0,1,5.0,1,0.131367292225201,0.1332740874524146,0.3426906152323327,0.1413700872377207,0.4293149563811396,0.2787944869143419,0.1956634435264664,0.1073287390952849,,,,0.4065646198103411,0.07692141026002192,0.017450171849032352
192,721.0,1,5.0,1,0.3162274618585298,0.3132091106458159,0.3426906152323327,0.3143868005760363,0.3428065997119818,0.2528419799135945,0.2253234515273205,0.0857016499279954,,,,0.3218867921850062,0.21423028234600477,0.004239117794398105
193,1202.0,1,5.0,0,0.3943427620632279,0.3912340024456216,0.5061856207239317,0.3940331489946064,0.3029834255026967,0.240895027650809,0.2389771112562182,0.3,,,,0.43968229406673964,0.3037942982496654,0.04305961378304989
194,160.0,1,4.0,0,0.16875,0.1727108388252757,0.4936770741676761,0.2233897180898652,0.3883051409550674,0.2664915422865202,0.1922469556998359,0.3,,,,0.49716311743733976,0.13438653928357405,0.07837882047732335
195,658.0,1,5.0,1,0.0866261398176291,0.0901002226969758,0.3426906152323327,0.1011143386505524,0.4494428306747238,0.2848328492024171,0.1887624580543804,0.1123607076686809,,,,0.42646589035909804,0.05255378730037583,0.023399724665098695
196,170.0,1,5.0,0,0.1647058823529411,0.1688839525713138,0.5061856207239317,0.2194792027942065,0.3902603986028967,0.267078119580869,0.209053577621864,0.3,,,,0.49159694648995733,0.1313725472535416,0.07230730089300344
197,871.0,1,4.0,1,0.0907003444316877,0.0932524702452857,0.3315099770303773,0.1011855725799725,0.4494072137100137,0.2848221641130041,0.1730434471197099,0.1123518034275034,,,,0.4335003327830227,0.05259497885091811,0.02627154156585856
198,164.0,1,4.0,0,0.0975609756097561,0.1091736466769001,0.4936770741676761,0.1686329395878448,0.4156835302060775,0.2747050590618232,0.1836423190780899,0.3,,,,0.514641383654643,0.09476442318579098,0.09200837501140348
199,1330.0,2,5.0,1,0.0646616541353383,0.0667318155470737,0.3578892332248701,0.0731544056429075,0.4634227971785462,0.2890268391535638,0.1839693266816413,0.1158556992946365,,,,0.44033274427112573,0.03687472773725302,0.02844666142900643
200,173.0,1,4.0,1,0.0809248554913294,0.0937199533085472,0.3315099770303773,0.1288613361245812,0.4355693319377093,0.2806707995813128,0.1773924956767199,0.1088923329844273,,,,0.41976477335829915,0.0691084363544487,0.021581411032416085
201,649.0,1,5.0,0,0.0955315870570107,0.0987861748707767,0.5061856207239317,0.1167861503871163,0.4416069248064418,0.2824820774419325,0.1914490543520771,0.3,,,,0.5245796192149872,0.06177620118588091,0.0980258791970441
202,759.0,1,5.0,0,0.375494071146245,0.3711013491508981,0.5061856207239317,0.3762376332411274,0.3118811833794362,0.2435643550138308,0.2359264514127647,0.3,,,,0.44473580750848124,0.2817985738530721,0.04533146547621677
203,566.0,1,5.0,1,0.3886925795053003,0.3824026467381393,0.3426906152323327,0.3804037189777799,0.30979814051111,0.242939442153333,0.236640637539048,0.0774495351277775,,,,0.2899431241938915,0.2868346925568111,0.002325974243506981
204,167.0,1,5.0,0,0.1916167664670658,0.1929836951259338,0.5061856207239317,0.2406794198362888,0.3796602900818556,0.2638980870245566,0.2126879005433638,0.3,,,,0.48501305304010456,0.14808446859842953,0.06784698999494165
205,635.0,1,5.0,0,0.3417322834645669,0.3375388564710681,0.5061856207239317,0.3451469811742048,0.3274265094128976,0.2482279528238692,0.2305966253441494,0.3,,,,0.4536951084701998,0.24623850822555887,0.04965203401132244
206,907.0,1,5.0,0,0.1885336273428886,0.1888758910340341,0.5061856207239317,0.1990352206932624,0.4004823896533688,0.2701447168960106,0.2055488949759878,0.3,,,,0.4980189601067652,0.11609465934278997,0.07687481286791004
207,159.0,1,5.0,0,0.3396226415094339,0.3245136926734616,0.5061856207239317,0.3533505066497266,0.3233247466751366,0.246997424002541,0.232002943997096,0.3,,,,0.45131502957684866,0.25528923556696353,0.048467201040555574
208,166.0,1,5.0,0,0.3975903614457831,0.3768169407986538,0.5061856207239317,0.3966182693586453,0.3016908653206773,0.2405072595962032,0.2394202747471963,0.3,,,,0.4389526958606781,0.30709750282615295,0.04274127386243858
